Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
104866,2oRtscLLwdLMiDpRoQOSWW,Lérica;Belinda,Cocoterapia,Flamenkito,54,202153,False,0.73,0.714,0,-2.979,1,0.107,0.0877,0.0,0.117,0.924,94.896,4,spanish
41748,2CXSyVA9MkH0RKCg6wmE6E,Håkan Hellström,2 steg från paradise (Deluxe Version),Det här är min tid - PT. 2,23,201613,False,0.509,0.977,0,-3.894,1,0.227,0.177,0.00498,0.451,0.301,139.945,4,goth
40853,0FZqYPLpilpiXR6BLAZqOy,Gabriela Rocha,Até Transbordar (Ao Vivo),Atos 2 - Ao Vivo,39,278360,False,0.286,0.656,7,-7.638,1,0.038,0.00803,0.0,0.679,0.323,157.577,3,gospel
108890,1KG8SoycbII7iW3jVDCnE0,Ignacio Corsini,El Caballero Cantor del Tango,Betinotti,15,166320,False,0.542,0.332,7,-6.409,1,0.0606,0.98,0.000708,0.136,0.546,83.173,4,tango
7031,66rH0YhjRwi2JUhjRKWqoT,Yonder Mountain String Band,Elevation,40 Miles from Denver,39,226586,False,0.631,0.548,7,-8.886,1,0.0275,0.81,0.0193,0.272,0.622,108.004,4,bluegrass
95557,4Cpbfpg2virEOlh3YxJuws,Maía;Gilberto Santa Rosa,SENSUS,Lo Que Yo Quiero,31,244053,False,0.695,0.83,0,-5.222,1,0.0369,0.37,9.71e-06,0.194,0.808,93.375,4,salsa
45990,4ydSvtFaTIxW85h5QN2qfe,John Pizzarelli,Sinatra And Jobim @ 50,Canto Casual,21,363426,False,0.538,0.553,7,-8.928,1,0.0391,0.742,0.165,0.108,0.647,88.665,4,guitar
43493,6I2nFOossXmYOmCnvuDHKi,Trazendo a Arca,10 Anos (Edição Comemorativa),Abro Mão,28,422693,False,0.446,0.406,6,-8.419,0,0.0405,0.195,0.0,0.141,0.197,123.781,4,groove
75841,78eNvNFGE5KeCu2LnBqxrv,Paul Cardall,Hymns Vol. 2,Love at Home,20,226853,False,0.406,0.0464,7,-23.242,1,0.0374,0.971,0.943,0.144,0.179,112.006,4,new-age
98373,62icwjSJXfM58V3L7iLXHB,Krystina Alabado;Shereen Pimentel,Teen Time Travelers: The French Correction,Turbulent Flow,0,288378,False,0.496,0.354,3,-9.983,1,0.0499,0.741,0.0,0.0865,0.705,146.133,4,show-tunes
113523,0x5ZedIvJAu3lXo355x8AQ,Mc_team,Frecuencias Curativas Solfeggio 369 Hz,396 Hz Aumenta las ganas de vivir,26,174566,False,0.104,0.0176,0,-32.272,1,0.0423,0.992,0.913,0.13,0.0396,90.758,4,world-music
55586,0LbP2VQncT9J8ac3psAH2w,Jasleen Royal;Neeraj Rajawat,Hichki,Teri Dastaan,48,223490,False,0.632,0.266,2,-14.365,1,0.0257,0.96,0.00304,0.114,0.183,79.949,3,indian
18886,26bSeyorkDn1B0TrztLs6C,Christopher Titus,Angry Pursuit of Happiness,The Ed Incident,21,643079,True,0.551,0.869,5,-7.627,1,0.946,0.929,0.0,0.636,0.313,76.716,3,comedy
89578,2pXg8l1JGZ3hCyFqxirV13,Lalo Ebratt;Trapical,Frescura y Perreo,Mocca,0,200293,False,0.786,0.696,1,-5.343,0,0.352,0.183,0.0,0.123,0.591,97.956,4,reggaeton
11861,1JGW1e2tacnCgBPfRH0haY,Snowy White,Bird of Paradise - An Anthology,Bird of Paradise,55,281466,False,0.474,0.443,1,-11.422,1,0.0365,0.6,0.607,0.316,0.313,143.644,4,british
70510,3ockJpKj4llmuVBedAqjhf,Zooey Wonder,I Could Be Yours,I Could Be Yours,49,231125,True,0.718,0.52,2,-8.405,1,0.0582,0.317,1.04e-06,0.118,0.384,86.442,4,mandopop
80561,6oDHAjaJJjwwgoAuMIeY9K,Neha Kakkar;Yash Narvekar;Tanishk Bagchi,"Ek Toh Kum Zindagani (From ""Marjaavaan"")","Ek Toh Kum Zindagani (From ""Marjaavaan"")",60,190345,False,0.668,0.965,7,-2.293,1,0.091,0.0579,0.000867,0.0566,0.722,128.012,4,pop-film
8943,6qyKoY9CfXWP8arx6JDum6,Bigg Robb;Mz Jackson,Juke Joint Music,Sugar Shack (Line Dance Remix) (feat. Mz Jackson),31,290240,False,0.967,0.666,7,-4.065,1,0.161,0.177,0.000748,0.0512,0.897,116.013,4,blues
93041,4IIwDFVOcxiqG9eIuGhiqF,Ivan Rebroff,Best of Ivan Rebroff (18 Hits),Mitschza Troika,12,169453,False,0.465,0.612,7,-9.36,1,0.0512,0.676,0.128,0.0747,0.467,143.795,4,romance
112784,0hSeZwrQcT7jQZVY2OeRRY,mor ve ötesi,Harbiye Açıkhava (Canlı Senfonik),"Aşk İçinde (Harbiye Açıkhava, 2019) - Canlı Senfonik",38,246549,False,0.302,0.725,11,-8.445,0,0.0684,0.00577,0.231,0.71,0.372,126.48,3,turkish
55292,7JGgKHHDgJCJkQCQxyHHdl,Bombay Jayashri;DJ Aftab,Hindi Slowed Reverb Bollywood Lofi,Zara Zara - Lofi,54,219437,False,0.608,0.638,11,-6.008,0,0.0292,0.581,0.0172,0.448,0.439,140.109,4,indian
40814,349BKIWoKEa8QyobTc4O20,Kemilly Santos;Anderson Freire,Presença,Presença,39,356176,False,0.439,0.715,2,-9.661,0,0.0763,0.484,0.0,0.116,0.283,139.948,4,gospel
53284,30WZViwU19Gq6aKQ1QBpeB,Topic;Bebe Rexha,pov: it's 2021,Chain My Heart,0,146880,False,0.663,0.849,11,-4.462,0,0.0334,0.0791,1.2e-06,0.192,0.722,123.992,4,house
144,5ZetMq21bMQN5oo4TtdOxu,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),The Boy's Gone,18,255047,False,0.686,0.556,1,-8.5,0,0.0271,0.532,0.0,0.0922,0.36,112.997,4,acoustic
64596,2Adshg6ixiUmC5ljN4Anx5,Elis Regina,Ressaquinha,Corcovado,0,232786,False,0.396,0.44,0,-9.062,1,0.0459,0.915,5.1e-05,0.697,0.18,105.145,4,jazz
43065,04EtBLFIxbcVt9NdYgcrpF,Lamb of God,Sacrament,Redneck,64,220880,True,0.512,0.996,2,-2.1,1,0.114,5.63e-05,0.000167,0.347,0.0601,130.931,4,groove
11751,7zbNyCtgNRmJ1BdiaMsqEy,Craig David;Galantis;Mike Brainchild,DNA (Part 2),DNA (Part 2),17,232000,False,0.685,0.736,11,-2.465,1,0.0377,0.013,0.0,0.191,0.39,119.969,4,british
12490,4yyHYUoZqQLDITFi2a2GFh,Eason Chan,EasON AIR,無底洞 - Live at EasON AIR,43,272873,False,0.673,0.497,9,-9.759,1,0.039,0.278,1.46e-06,0.255,0.378,120.031,4,cantopop
13244,02mDVNH84zLwiuVPbxDBMv,Ten City,Atlantic 60th: On The Dance Floor Vol. 3,That's the Way Love Is - Deep House Mix-Extended Version,12,405026,False,0.703,0.541,7,-18.39,1,0.0469,0.0515,0.274,0.113,0.961,119.732,4,chicago-house
102512,2vzWylXWogTG11HR0frews,Anson Seabra,I Can't Carry This Anymore,I Can't Carry This Anymore,65,200000,False,0.451,0.0873,3,-16.815,1,0.063,0.907,2.46e-06,0.355,0.456,166.603,4,songwriter
78689,2KaDpx1e5gSJwmw3A9cIYB,Die Flippers,Singles Vol. 1 (1970 - 1979),Rock 'n' Roll Lady,27,223453,False,0.556,0.766,0,-8.864,1,0.0393,0.283,1.76e-06,0.349,0.555,113.999,4,party
37766,141GeeQQItnC1sH7gXUDlf,Red Hot Chili Peppers,Return of the Dream Canteen,Copperbelly,60,224983,False,0.592,0.616,2,-7.227,0,0.0337,0.0917,0.0106,0.179,0.492,129.896,3,funk
110500,2rfHuw7fMHH2BioEMl5NHT,Menumas,Happiness,Happiness,34,441965,False,0.676,0.885,9,-8.482,0,0.1,0.0169,0.694,0.0909,0.0954,145.02,4,trance
50868,3JqeGhxwgyVDdO9T8kUeda,Bloodbound,Rise of the Dragon Empire,Rise of the Dragon Empire,48,276986,False,0.417,0.891,9,-4.55,0,0.0497,0.00366,4.84e-05,0.232,0.478,74.99,4,heavy-metal
16002,7JGgKHHDgJCJkQCQxyHHdl,Bombay Jayashri;DJ Aftab,Hindi Slowed Reverb Bollywood Lofi,Zara Zara - Lofi,54,219437,False,0.608,0.638,11,-6.008,0,0.0292,0.581,0.0172,0.448,0.439,140.109,4,classical
14173,2FePxvEtLEfo42p9PhMv7J,WowKidz,50 Top Hindi Nursery Rhymes,Upar Pankha Chalta Hai,28,51246,False,0.808,0.395,7,-6.708,1,0.156,0.747,0.0,0.142,0.832,180.177,4,children
82367,0aQZRGfC66TyUKCzdpVnYF,Miracle Legion,Surprise Surprise Surprise,Mr Mingo,23,199146,False,0.36,0.809,0,-7.637,1,0.04,0.119,0.0229,0.273,0.647,151.781,4,power-pop
97301,4IhpTG2Kdtw6naxkkWoPer,Exaltasamba,Todos Os Sambas Ao Vivo,A Carta - Ao Vivo,51,292280,False,0.383,0.689,9,-8.44,1,0.0526,0.682,0.0,0.727,0.563,163.795,4,sertanejo
2495,087Hfvj80hJaJ7e15qKebK,Los Abuelos De La Nada,Rock x siempre,Sin Gamulán,0,195400,False,0.615,0.549,9,-12.159,1,0.0481,0.536,8.43e-06,0.0536,0.391,75.054,4,alt-rock
101628,5PIJ6J5kgXExkD641axCVx,Ocean Sounds;Calm Sea Sounds,Ocean Waves & Sounds Of The Sea,Ocean White Noise,35,63875,False,0.199,0.9,2,-14.243,0,0.117,0.301,0.989,0.441,0.0129,111.241,4,sleep
96649,44SjBW2nkviJexwZssQ1Fi,Benito Di Paula,Benito Di Paula Ao Vivo,Do Jeito Que A Vida Quer/Como Dizia O Mestre - Live,38,366760,False,0.434,0.777,2,-9.252,0,0.103,0.538,0.0,0.935,0.405,103.038,4,samba
100439,3VSz3gkrE2CGeiRPkgsZT0,Hasse Andersson,Annat var det förr,Skomagare Anton,37,184040,False,0.704,0.639,2,-9.836,1,0.141,0.032,0.0,0.0503,0.839,86.075,4,ska
46836,1JwKNXswZS2v62EUZekLg4,Scooter,Who's Got the Last Laugh Now? (20 Years of Hardcore - Expanded Edition) [Remastered],Hello (Good to Be Back) - Remastered,17,220093,False,0.448,0.997,2,-4.471,1,0.164,3.89e-05,0.00536,0.96,0.337,143.986,4,happy
59462,5nXwG66MOM5xzGdYKfij1a,Confess,Back to My Future,Unormal,0,335673,False,0.537,0.798,2,-5.929,1,0.0352,4.02e-06,0.205,0.174,0.598,132.997,4,iranian
76921,3pkoey7hNfAGNG2X0yp99C,Méav,Celtic Twilight 5 (From The Hearts O'Space),"Ailein Duinn (Theme From The Movie ""Rob Roy"")",20,254880,False,0.272,0.247,5,-11.169,0,0.0333,0.905,0.0256,0.111,0.106,112.881,3,opera
38676,499SvLeXfMRLhi6BSrPU3Y,Vundabar,Gawk,Oulala,59,264346,False,0.394,0.708,9,-5.401,1,0.0361,0.174,0.00728,0.139,0.551,81.922,4,garage
104776,39WfnM8IJ8UNZYosdJjzUC,Nach,Ars Magna,Binomio,28,305133,False,0.638,0.857,4,-8.55,0,0.272,0.112,0.0,0.75,0.443,94.845,4,spanish
40543,5SoyAxzmqc7yc1PdngMewL,Cristina Mel;Priscilla Alcantara,Tua Graça (feat. Priscilla Alcantara),Tua Graça (feat. Priscilla Alcantara),41,299844,False,0.51,0.634,0,-3.918,1,0.0317,0.00574,0.0,0.07,0.236,149.883,4,gospel
101590,7m92DSUZMktDDqJjhZk4dn,Baby Sleep Music;Baby Lullaby;Monarch Baby Lullaby Institute,"Baby Sleep Music: Soothing Baby Lullaby Music For Babies, Sleep Aid and Sleeping Music",Background Piano,35,136021,False,0.188,0.00269,7,-35.534,1,0.0379,0.995,0.95,0.0834,0.0347,77.668,3,sleep
8558,0sjxRg1VlYfx4YG7uxurrq,Nina Simone,I Put A Spell On You,I Put A Spell On You,66,155026,False,0.42,0.398,6,-9.13,0,0.0296,0.755,0.000537,0.172,0.364,88.897,3,blues
37878,4QxHonLRXXSyNVooQCkkAp,Mc Kadu,B.I.G.O.D.E,Comemoração,42,161875,False,0.799,0.602,11,-6.967,1,0.439,0.235,0.0,0.127,0.833,114.957,4,funk
76250,5hShhnAwyvAW4BigMd1r5h,Andrea Bocelli;Jennifer Lopez,Love In Portofino,"Quizás, Quizás, Quizás",51,198455,False,0.608,0.456,4,-8.576,0,0.0629,0.858,0.0,0.0719,0.362,112.127,4,opera
54687,439ENliUaN9dlJuHAOIWIW,Yosi Horikawa,The Sound of Café del Mar,Bubbles,10,346070,False,0.85,0.566,9,-14.813,0,0.127,0.675,0.619,0.0643,0.939,122.98,3,idm
34625,5a35ERbTGE2i7zepYMab0P,Nusrat Fateh Ali Khan;Afternight Vibes,"Revamped, Vol. 3 (Remix)",Bina Maahi,36,375405,False,0.762,0.763,0,-4.025,0,0.0996,0.583,3.72e-06,0.197,0.444,93.037,4,folk
42218,4WS4lLtwZQ6Ezen9Q0oFqD,Full Of Hell,Split,Bez Boìlu,18,69422,False,0.162,0.997,1,-4.532,1,0.0896,1.46e-05,0.988,0.358,0.0634,129.346,3,grindcore
46466,2kXqT66AyeHpXXbEVimolb,The Prophet;3 Steps Ahead,The Hardcore Archive Part 2 (1995 - 1996),Housetime! - 3 Steps Ahead Remix,10,246407,False,0.718,0.972,11,-3.401,0,0.123,0.437,0.0163,0.463,0.218,99.988,4,happy
65520,5OOCeCAdjJktp5byLSckoB,Alka Yagnik;Udit Narayan,Kasoor,Zindagi Ban Gaye Ho Tum,50,336973,False,0.363,0.797,5,-9.68,1,0.0577,0.596,7.53e-06,0.168,0.735,77.67,4,k-pop
110980,7dzI7FiaWeCOWLOdKFWkKN,Vincent de Moor;KhoMha,Fly Away (KhoMha Remix),Fly Away - KhoMha Remix,49,169571,False,0.503,0.96,5,-7.821,0,0.0479,0.00136,0.898,0.101,0.102,128.032,4,trance
74644,5xJGchODITgV3AIGiYTABH,Roupa Nova,Nossa História,Meu Universo e Você,41,260266,False,0.502,0.637,0,-7.789,1,0.0308,0.608,0.0,0.166,0.854,140.367,4,mpb
17471,2KeaniyEzZlYZzR1qodSso,Actress,AZD,FALLING RIZLAS,47,145946,False,0.442,0.101,4,-15.898,0,0.0623,0.941,0.941,0.11,0.0655,114.852,4,club
64905,06henIQqvVk2vAKj1yQtTp,Martin Landström,Maze of Tranquility,Maze of Tranquility,63,262707,False,0.488,0.134,7,-17.904,1,0.0327,0.76,0.219,0.0826,0.0507,112.892,4,jazz
3737,4k2AjlWruIygEiZyJEy01I,Os Paralamas Do Sucesso,Acústico (Live),Tendo A Lua - Ao Vivo,51,200826,False,0.492,0.794,5,-5.823,1,0.046,0.196,2.62e-06,0.873,0.683,167.815,4,alternative
44967,5MRRZxscYnbYKHvOQdxtdw,Temple Of The Dog,Temple Of The Dog,Call Me A Dog,55,304506,False,0.294,0.591,7,-9.712,1,0.038,0.153,0.0,0.126,0.327,146.259,3,grunge
25284,4MjhHVpKVaJjIHyxnMGUyh,Peter Wackel,DJ Cashi präsentiert Mallora Closing 2022 powered by Xtreme Sound,Es regnet Bier,1,213161,False,0.633,0.965,8,-2.717,0,0.19,0.0221,0.0,0.347,0.791,137.966,4,disco
38073,56NkIxSZZiMpFP5ZNSxtnT,The Strokes,Is This It,Someday,70,183573,False,0.542,0.531,9,-7.481,1,0.0301,0.0033,1.51e-06,0.338,0.671,105.97,4,garage
110028,12gp9XggBAImRaqz7ASv9u,Tiësto;Ava Max,Summer Music Festival Hits,The Motto,0,164818,False,0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,4,trance
77376,0G3PPOWMMPwBJIEH7Udnsu,Art Popular,Temporal (Audio),Pimpolho,47,191933,False,0.781,0.809,2,-7.395,1,0.103,0.332,0.0,0.0787,0.745,93.548,4,pagode
100594,1SFO7HmMLikoSqyfSM8p4g,The Vandals,Fiesta temática 90s,Aging Orange,0,119866,False,0.283,0.983,2,-7.606,1,0.201,0.0241,0.0,0.0435,0.26,179.845,4,ska
85552,5rwQGBi5mdmU7dqNM7x9Oo,The King Khan & BBQ Show,Love You So,Love You So,58,225880,False,0.398,0.909,5,-2.493,1,0.0593,0.714,0.000553,0.286,0.644,115.162,4,punk-rock
89060,0pw2SQhAtP0zblvVFQfr3n,J Balvin;Dua Lipa;Bad Bunny;Tainy,Esto No Se Le Dedica A Cualquiera,UN DIA (ONE DAY),7,232146,False,0.58,0.695,6,-8.244,0,0.0671,0.00638,0.0,0.174,0.402,168.124,4,reggaeton
75600,5nmsFfHXPb8J5MnafFmQ7o,Yiruma,Blind Film,Prelude in G Minor,44,264093,False,0.321,0.0822,7,-19.555,0,0.0334,0.991,0.924,0.128,0.102,74.093,4,new-age
62978,3BbBUezZTVqAIzoyyvxDrG,Berry Goodman,SING SING SING 6,Hello,36,242946,False,0.72,0.64,8,-7.577,1,0.0461,0.42,0.0,0.117,0.581,94.985,4,j-pop
13240,6JLvHXCYhDRvPqJppyxaYV,Frankie Knuckles;Director's Cut;Inaya Day,The Director's Cut Collection,Let's Stay Home - A Director's Cut Classic Club Mix,13,465978,False,0.82,0.579,8,-5.037,1,0.0413,0.000825,0.00647,0.0372,0.658,115.995,4,chicago-house
70353,0q1FMCm6hZhyPomad3LQES,高爾宣 OSN,So Bad,So Bad,56,172118,True,0.741,0.667,6,-3.975,1,0.0401,0.37,0.0,0.0795,0.559,118.032,4,mandopop
64822,0Z9yS8hMAZ3cNeavV0KKpv,Diana Krall;Bryan Adams,Wallflower,Feels Like Home,57,261506,False,0.549,0.139,8,-12.539,1,0.0288,0.946,2.93e-06,0.145,0.34,92.994,4,jazz
68471,0rrZEWfTf2M35ZWcybDD2L,Mariah Angeliq,Halloween con perreito,Perreito,0,123680,True,0.737,0.607,0,-3.599,1,0.0835,0.194,0.11,0.132,0.528,179.957,4,latino
16203,4yp2yp607NbAqmpvtvk5Bp,Yiruma,Christmas Dinner,Maybe Christmas - Orchestra Version,0,303297,False,0.105,0.154,1,-14.355,1,0.0334,0.946,0.895,0.0683,0.0756,71.0,4,classical
50084,4wvqASb0pNFqVHw6rQad2z,Stam1na,Taival,Kannoin sinut läpi hiljaisen huoneen,34,233642,False,0.36,0.995,5,-4.435,0,0.104,0.000595,0.000703,0.193,0.139,123.36,4,heavy-metal
4083,7hrZ36mZ5Qj4aMucGDhKHn,Nils Frahm;Johannes Bornlöf,Refreshing Piano,Ambre,0,235825,False,0.365,0.0289,1,-27.855,1,0.0419,0.995,0.947,0.12,0.477,146.853,4,ambient
78050,2KZF4bKu5ycYs1NDjsdy1N,Bierkapitän;Andy Luxx;Dj Aaron;Timster;Ninth,Lea (Timster & Ninth Remix),Lea - Timster & Ninth Remix,0,224400,False,0.52,0.981,6,-2.575,0,0.11,0.00547,3.52e-06,0.314,0.522,150.039,4,party
93540,62svtfRdzCBy5qHInT7lYv,Nikolai Erdenko,20 лучших ресторанных песен. Цыганочка,Ехал на ярмарку ухарь-купец,0,158306,False,0.673,0.534,4,-14.0,0,0.0692,0.715,0.0,0.161,0.742,110.513,4,romance
18432,6HyWF4aQ7r62g8cRqCrXz2,Robert Schimmel,Life Since Then,Chemotherapy,22,132520,True,0.599,0.369,6,-20.816,1,0.962,0.921,0.0,0.696,0.494,83.026,5,comedy
53939,6f4Bso8yLJqyMGJsaUeyr9,twocolors;Kairos Grove,Arbeitsmusik Herbst/Winter 2022/2023,BACK TO LIFE - TC/TC,0,180000,False,0.589,0.838,10,-5.945,0,0.0417,0.00587,0.228,0.379,0.322,126.113,4,house
89747,5Lub3JBkk9adIl7J6jLk6J,Jairo Vera,Pa K Te Enamore,Se Trepa,47,161737,False,0.738,0.721,3,-5.798,0,0.0738,0.00963,0.00156,0.153,0.377,91.98,4,reggaeton
12889,2RLlm4IZdPdbnnT3lHNSBs,Alan Tam,第一滴淚,永不想您,19,273106,False,0.631,0.252,7,-16.033,1,0.0371,0.673,2.27e-05,0.0855,0.194,132.384,4,cantopop
16842,2HyJhQXLIyysNuz89x3Nr4,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - All Day Classics,"12 Variations in C Major on ""Ah, vous dirai-je Maman"", K. 265: 9. Variation VIII",15,58360,False,0.435,0.094,7,-25.717,1,0.0451,0.995,0.915,0.181,0.818,105.188,4,classical
85170,4KcH1ZRV2W1q7Flq0QqC76,Ramones,Ramones (40th Anniversary Deluxe Edition; 2016 Remaster),Blitzkrieg Bop - 2016 Remaster,73,134466,False,0.385,0.783,9,-2.533,1,0.233,0.000269,0.47,0.108,0.902,176.701,4,punk-rock
24925,7MgeiaHtZCzBX0rRa6DM4K,Robert Hood,M-Print: 20 Years of M-Plant Music,Minus,5,311644,False,0.757,0.757,5,-7.903,0,0.0509,0.171,0.718,0.107,0.514,138.792,3,detroit-techno
50025,3l7ihSOrFwIMBBDcMpfKVL,Hermetica,Acido Argentino,Gil Trabajador,40,188933,False,0.426,0.951,7,-8.2,1,0.0989,0.00053,0.0,0.475,0.394,143.193,4,heavy-metal
22663,153SwL1d9SfCLWhqIs08we,Annihilator,Alice In Hell,Alison Hell,49,301053,False,0.365,0.978,9,-6.314,1,0.0698,0.00016,0.00241,0.206,0.108,101.886,4,death-metal
102475,7uttm8Iurm5uK67Vr9G2Sp,Hozier,"Wasteland, Baby!",Almost (Sweet Music),63,217480,False,0.523,0.687,7,-5.601,1,0.105,0.0215,2.86e-06,0.203,0.711,90.036,4,songwriter
57212,5h1L6nOR9QYXeeNW14aeus,Prateek Kuhad,Pause,Pause,51,171149,False,0.619,0.277,11,-11.771,1,0.0322,0.892,0.0542,0.116,0.435,111.576,4,indie
28521,3RgEkU0pFALv7sQhPlaFLd,SLANDER;Ashley Drake,Halfway Down (with Ashley Drake),Halfway Down (with Ashley Drake),51,310400,False,0.447,0.575,10,-7.011,0,0.0517,0.0296,2.82e-06,0.105,0.158,149.996,4,dub
73360,1LYiLxWcuHeUSRrk48H01x,Dani Sbert;Diego Straube,Organic,Utopia,40,322500,False,0.803,0.879,10,-10.16,0,0.0658,0.0228,0.917,0.103,0.0691,128.019,4,minimal-techno
41952,3AUGhZ8AlFRcvDf0LWhlYf,Draconian,Sovran,Rivers Between Us,41,407560,False,0.378,0.7,7,-6.401,0,0.0314,0.000379,0.000767,0.257,0.136,93.0,4,goth
61967,3z92M3E9tciJOeg35DGcYz,PASSEPIED,ニュイ,言わなきゃ,18,237067,False,0.48,0.879,3,-4.086,1,0.0353,0.0156,0.0151,0.271,0.492,142.938,4,j-idol
54128,2JnZJP7h3NmxmMx0Z3Pbnw,Ochre,Project Caelus,Fall City,15,198992,False,0.511,0.375,2,-13.008,0,0.0275,0.367,0.94,0.0944,0.0995,155.056,3,idm
101844,4Ayygt1v5Mt5aPPeqyDKoF,Rain Sounds,Light Rain,Rain on Roof,33,125546,False,0.279,0.999,4,-19.394,1,0.0509,0.914,0.433,0.954,0.00159,127.55,4,sleep
23190,5h5NznbR6QVDFMXRN0fH3A,Brando;Kiesza,Out Of My League (with Kiesza),Out Of My League (with Kiesza),62,151547,False,0.83,0.661,7,-5.49,1,0.0426,0.00499,2.23e-05,0.146,0.474,118.027,4,deep-house
59244,0WEE0Vd1V0NNNruKem6d8t,Idlefon,Anthology of Persian Experimental Music,After the Quake,1,348187,False,0.421,0.464,2,-14.075,1,0.0396,0.586,0.918,0.108,0.167,160.053,4,iranian
77592,3Lru8nq1cKxP9wlZyJXC4o,Inimigos Da HP,E Quem Não Gosta Do Inimigos...,Uma Noite E Meia,45,200063,False,0.424,0.781,9,-7.505,0,0.0663,0.432,2.84e-06,0.99,0.501,87.29,4,pagode
11192,2Ey6v4Sekh3Z0RUSISRosD,Derek & The Dominos,70s Christmas Party,Layla,0,423680,False,0.459,0.89,1,-3.246,1,0.0487,0.451,0.11,0.306,0.447,115.654,4,british
50689,2B3Ib3HUx2fo9ZsEFuwK5h,Accept,Symphonic Terror (Live at Wacken 2017),Koolaid - Live in Wacken 2017,22,305546,False,0.531,0.948,11,-6.403,1,0.0482,0.00337,0.0173,0.785,0.342,129.037,4,heavy-metal
5488,0VaWPwTVE7tABtM0pcz9w5,Zarcort,Halo 4 Rap,Halo 4 Rap,38,104698,False,0.683,0.875,4,-8.121,0,0.0895,0.298,0.0,0.916,0.607,128.453,4,anime
104391,2y2ygbuPYTQooQnKsqqjGw,Rosana,Lunas Rotas: De casa a las ventas (Standard version),Descubriendote,32,176720,False,0.542,0.388,2,-8.589,1,0.0352,0.77,0.0,0.144,0.386,74.874,4,spanish
109755,1SpSXugykvEm2SU7pCvJCI,SOEL,Ghasia,Ghasia,33,344000,False,0.722,0.892,5,-7.197,0,0.0361,0.000348,0.911,0.102,0.437,125.005,4,techno
29710,78L3WTRWjcKmpw2So7t0Tc,Vincent;Alice Berg,Lucky Mistake (Her 2.0),Lucky Mistake (Her 2.0),44,175200,False,0.522,0.544,1,-5.183,0,0.0426,0.399,0.0,0.144,0.435,150.195,4,dubstep
65754,2FfgDLrH2ryEpQlHQsftlY,Anupam Roy,Hemlock Society,Ekhon Onek Raat,48,225976,False,0.727,0.564,9,-9.797,1,0.0567,0.707,0.0,0.104,0.616,97.008,4,k-pop
49889,1gpxxex0dP0h23CB3yY1xz,Wildstylez;Noisecontrollers,Digital Age 001,A Different Story - Original Version,20,342993,False,0.423,0.922,8,-5.051,1,0.218,0.00642,0.439,0.21,0.283,150.055,4,hardstyle
63912,5idtrCx6pX79qbdqHXD87I,GReeeeN,いいね!( ́・ω・`)☆,BEST FRIEND,32,275013,False,0.565,0.971,4,-2.333,1,0.0569,0.049,0.0,0.332,0.44,131.988,4,j-rock
113681,5Xiz4KHePDAnoI7nC7Vofr,Hillsong Worship,Jesus Is,How Great Is Our God,43,386986,False,0.359,0.501,2,-8.621,1,0.0294,0.151,2.31e-06,0.11,0.077,145.785,4,world-music
50461,2HXLb6ZEaqKrxuZpVJekYR,Doro,Fear No Evil,Herzblut,23,280480,False,0.294,0.453,6,-7.215,0,0.0312,0.0528,0.0,0.107,0.122,133.738,4,heavy-metal
68796,1vN6E2OWpN9Jg29ROgO9tk,Jairo Vera;Yabel;Bayriton;Alexfeer;Nickboy;mantequilla,Primera Clase,Primera Clase,43,335657,True,0.865,0.635,6,-8.51,0,0.115,0.0902,0.0,0.0763,0.662,94.996,4,latino
111360,0i5hHKrGu31kreRYG9k2Y2,Hooverphonic,With Orchestra Live,2 Wicky - Live at Koningin Elisabethzaal 2012,38,258493,False,0.334,0.498,10,-13.368,0,0.0466,0.298,0.153,0.722,0.2,134.16,4,trip-hop
102913,2RFt6ZWQbr9mPhsft9u9eX,Gabrielle Aplin;JP Cooper,Dear Happy,Losing Me,61,181760,False,0.66,0.407,7,-8.381,1,0.0571,0.236,0.0,0.109,0.257,133.86,4,songwriter
27826,7ykUwTfJNMCpASAb5Ph7np,Ed Rush;Optical;The Scratch Perverts;MC Ryme Tyme,The Original Doctor Shade,Get Ill,16,363120,False,0.614,0.971,1,-3.827,0,0.172,0.000112,0.0808,0.426,0.741,173.999,4,drum-and-bass
108903,5J7E1El7vKqXNUmwCI3KAh,Aníbal Troilo;Edmundo Rivero,Toda Mi Vida,Yo Te Bendigo,16,210093,False,0.494,0.409,2,-4.616,1,0.0515,0.908,0.0855,0.369,0.446,117.768,4,tango
45173,6ad67wY8OesUpHRsgLcDEz,Dúo Ayacucho,Torcaza,Para un Viejo Corazón,30,206639,False,0.601,0.716,0,-2.8,1,0.0389,0.796,0.0,0.227,0.622,75.801,4,guitar
48031,51dGpRXdXyODtrBj49OvE5,Ol' Dirty Bastard,The Hip Hop Collection,Shimmy Shimmy Ya,0,160666,True,0.743,0.467,0,-5.429,1,0.0632,0.0344,0.0391,0.0716,0.125,96.238,4,hardcore
